year,genre_1,genre_2,co_occurrence_count
2020,detroit hip hop,rap,1
2020,g funk,g funk,1
2020,g funk,hip hop,1
2020,g funk,rap,1
2020,country,country pop,1
2020,hip hop,miami hip hop,1
2020,miami hip hop,miami hip hop,1
2020,miami hip hop,pop,1
2020,miami hip hop,pop rap,1
2020,miami hip hop,rap,1
2020,miami hip hop,southern hip hop,1
2020,miami hip hop,trap music,1
2020,dance pop,urban contemporary,1
2020,pop,urban contemporary,1
2020,r&b,urban contemporary,1
2020,urban contemporary,urban contemporary,1
2020,country rap,country rap,1
2020,boy band,boy band,1
2020,boy band,dance pop,1
2020,boy band,pop,1
2020,boy band,post-teen pop,1
2020,east coast hip hop,east coast hip hop,1
2020,east coast hip hop,gangster rap,1
2020,east coast hip hop,hip hop,1
2020,east coast hip hop,pop rap,1
2020,east coast hip hop,rap,1
2020,gangster rap,hip hop,1
2020,dance pop,electropop,1
2020,dance pop,etherpop,1
2020,dance pop,indie poptimism,1
2020,electropop,etherpop,1
2020,electropop,indie poptimism,1
2020,electropop,post-teen pop,1
2020,etherpop,etherpop,1
2020,etherpop,indie poptimism,1
2020,etherpop,pop,1
2020,etherpop,post-teen pop,1
2020,indie poptimism,indie poptimism,1
2020,indie poptimism,pop,1
2020,indie poptimism,post-teen pop,1
2020,contemporary country,country dawn,1
2020,country,country dawn,1
2020,country dawn,country dawn,1
2020,country dawn,country road,1
2020,country dawn,modern country rock,1
2021,pop,pop,28
2021,rap,rap,20
2021,contemporary country,contemporary country,16
2021,pop rap,pop rap,13
2021,pop rap,rap,13
2021,dance pop,dance pop,12
2021,dance pop,pop,12
2021,contemporary country,country road,12
2021,country road,country road,12
2021,rap,trap music,12
2021,trap music,trap music,12
2021,contemporary country,country,11
2021,country,country,11
2021,pop,rap,10
2021,country,country road,10
2021,pop,post-teen pop,9
2021,post-teen pop,post-teen pop,9
2021,hip hop,hip hop,9
2021,hip hop,pop rap,9
2021,hip hop,rap,9
2021,rap,southern hip hop,9
2021,southern hip hop,southern hip hop,9
2021,dance pop,post-teen pop,8
2021,pop,pop rap,8
2021,contemporary country,modern country rock,8
2021,country,modern country rock,8
2021,country road,modern country rock,8
2021,modern country rock,modern country rock,8
2021,southern hip hop,trap music,8
2021,pop rap,trap music,7
2021,atl hip hop,atl hip hop,6
2021,atl hip hop,rap,6
2021,atl hip hop,trap music,6
2021,pop rap,southern hip hop,6
2021,hip hop,pop,5
2021,pop,trap music,5
2021,contemporary country,country pop,4
2021,country,country pop,4
2021,country pop,country pop,4
2021,country pop,country road,4
2021,country pop,modern country rock,4
2021,hip hop,trap music,4
2021,hip hop,southern hip hop,4
2021,pop,southern hip hop,4
2021,pop,uk pop,3
2021,uk pop,uk pop,3
2021,canadian pop,canadian pop,3
2021,atl hip hop,pop,3
2021,atl hip hop,pop rap,3
2021,dance pop,uk pop,2
2021,post-teen pop,uk pop,2
2021,canadian contemporary r&b,canadian contemporary r&b,2
2021,canadian contemporary r&b,pop,2
2021,canadian pop,pop,2
2021,canadian pop,rap,2
2021,modern rock,modern rock,2
2021,dance pop,pop rap,2
2021,dance pop,r&b,2
2021,dance pop,rap,2
2021,pop,r&b,2
2021,r&b,r&b,2
2021,atl hip hop,atl trap,2
2021,atl trap,atl trap,2
2021,atl trap,rap,2
2021,atl trap,trap music,2
2021,gangster rap,gangster rap,2
2021,gangster rap,pop rap,2
2021,gangster rap,rap,2
2021,gangster rap,trap music,2
2021,atl hip hop,hip hop,2
2021,chicago rap,chicago rap,2
2021,chicago rap,hip hop,2
2021,chicago rap,pop rap,2
2021,chicago rap,rap,2
2021,canadian hip hop,canadian hip hop,2
2021,canadian hip hop,pop rap,2
2021,canadian hip hop,rap,2
2021,canadian hip hop,toronto rap,2
2021,pop rap,toronto rap,2
2021,rap,toronto rap,2
2021,toronto rap,toronto rap,2
2021,atl hip hop,southern hip hop,2
2021,canadian contemporary r&b,canadian pop,1
2021,canadian contemporary r&b,rap,1
2021,escape room,escape room,1
2021,country rap,country rap,1
2021,canadian pop,dance pop,1
2021,canadian pop,post-teen pop,1
2021,k-pop,k-pop,1
2021,k-pop,k-pop boy group,1
2021,k-pop boy group,k-pop boy group,1
2021,gauze pop,gauze pop,1
2021,gauze pop,indietronica,1
2021,gauze pop,modern rock,1
2021,gauze pop,shiver pop,1
2021,indietronica,indietronica,1
2021,indietronica,modern rock,1
2021,indietronica,shiver pop,1
2021,modern rock,shiver pop,1
2021,shiver pop,shiver pop,1
2021,pop rap,r&b,1
2021,r&b,rap,1
2021,atl hip hop,gangster rap,1
2021,atl trap,gangster rap,1
2021,atl trap,pop,1
2021,atl trap,pop rap,1
2021,gangster rap,pop,1
2021,electropop,electropop,1
2021,electropop,pop,1
2021,reggaeton,reggaeton,1
2021,reggaeton,trap latino,1
2021,trap latino,trap latino,1
2021,alternative r&b,alternative r&b,1
2021,alternative r&b,atl hip hop,1
2021,alternative r&b,hip hop,1
2021,alternative r&b,pop,1
2021,alternative r&b,pop rap,1
2021,alternative r&b,rap,1
2021,alternative r&b,trap music,1
2021,chicago rap,conscious hip hop,1
2021,conscious hip hop,conscious hip hop,1
2021,conscious hip hop,hip hop,1
2021,conscious hip hop,pop rap,1
2021,conscious hip hop,rap,1
2021,chicago drill,chicago drill,1
2021,chicago drill,chicago rap,1
2021,chicago drill,drill,1
2021,chicago drill,hip hop,1
2021,chicago drill,pop rap,1
2021,chicago drill,rap,1
2021,chicago drill,southern hip hop,1
2021,chicago drill,trap music,1
2021,chicago rap,drill,1
2021,chicago rap,southern hip hop,1
2021,chicago rap,trap music,1
2021,drill,drill,1
2021,drill,hip hop,1
2021,drill,pop rap,1
2021,drill,rap,1
2021,drill,southern hip hop,1
2021,drill,trap music,1
2021,dance pop,viral pop,1
2021,pop,viral pop,1
2021,post-teen pop,viral pop,1
2021,uk pop,viral pop,1
2021,viral pop,viral pop,1
2021,canadian hip hop,canadian pop,1
2021,canadian hip hop,hip hop,1
2021,canadian pop,hip hop,1
2021,canadian pop,pop rap,1
2021,canadian pop,toronto rap,1
2021,hip hop,toronto rap,1
2021,colombian pop,colombian pop,1
2021,colombian pop,pop,1
2021,canadian hip hop,pop,1
2021,canadian hip hop,southern hip hop,1
2021,canadian hip hop,trap music,1
2021,pop,toronto rap,1
2021,southern hip hop,toronto rap,1
2021,toronto rap,trap music,1
2021,modern rock,pop,1
2021,hip hop,miami hip hop,1
2021,miami hip hop,miami hip hop,1
2021,miami hip hop,pop,1
2021,miami hip hop,pop rap,1
2021,miami hip hop,rap,1
2021,miami hip hop,southern hip hop,1
2021,miami hip hop,trap music,1
2021,afro dancehall,afro dancehall,1
2021,afro dancehall,afropop,1
2021,afro dancehall,azonto,1
2021,afro dancehall,nigerian hip hop,1
2021,afro dancehall,nigerian pop,1
2021,afropop,afropop,1
2021,afropop,azonto,1
2021,afropop,nigerian hip hop,1
2021,afropop,nigerian pop,1
2021,azonto,azonto,1
2021,azonto,nigerian hip hop,1
2021,azonto,nigerian pop,1
2021,nigerian hip hop,nigerian hip hop,1
2021,nigerian hip hop,nigerian pop,1
2021,nigerian pop,nigerian pop,1
2021,brostep,brostep,1
2021,brostep,progressive electro house,1
2021,progressive electro house,progressive electro house,1
2021,boy band,boy band,1
2021,boy band,dance pop,1
2021,boy band,pop,1
2021,boy band,post-teen pop,1
2021,dance pop,edm,1
2021,dance pop,tropical house,1
2021,edm,edm,1
2021,edm,pop,1
2021,edm,tropical house,1
2021,pop,tropical house,1
2021,tropical house,tropical house,1
2021,dance pop,hip hop,1
2021,dance pop,southern hip hop,1
2021,dance pop,urban contemporary,1
2021,pop,urban contemporary,1
2021,r&b,urban contemporary,1
2021,urban contemporary,urban contemporary,1
2021,australian country,australian country,1
2021,australian country,contemporary country,1
2021,australian country,country,1
2021,australian country,country road,1
2021,dutch pop,dutch pop,1
2021,contemporary country,country dawn,1
2021,contemporary country,dance pop,1
2021,contemporary country,pop,1
2021,contemporary country,post-teen pop,1
2021,country,country dawn,1
2021,country,dance pop,1
2021,country,pop,1
2021,country,post-teen pop,1
2021,country dawn,country dawn,1
2021,country dawn,dance pop,1
2021,country dawn,pop,1
2021,country dawn,post-teen pop,1
2021,crunk,crunk,1
2021,crunk,dirty south rap,1
2021,crunk,gangster rap,1
2021,crunk,memphis hip hop,1
2021,crunk,pop rap,1
2021,crunk,rap,1
2021,crunk,southern hip hop,1
2021,crunk,trap music,1
2021,dirty south rap,dirty south rap,1
2021,dirty south rap,gangster rap,1
2021,dirty south rap,memphis hip hop,1
2021,dirty south rap,pop rap,1
2021,dirty south rap,rap,1
2021,dirty south rap,southern hip hop,1
2021,dirty south rap,trap music,1
2021,gangster rap,memphis hip hop,1
2021,gangster rap,southern hip hop,1
2021,memphis hip hop,memphis hip hop,1
2021,memphis hip hop,pop rap,1
2021,memphis hip hop,rap,1
2021,memphis hip hop,southern hip hop,1
2021,memphis hip hop,trap music,1
2021,contemporary country,modern uplift,1
2021,country,modern uplift,1
2021,country pop,modern uplift,1
2021,country road,modern uplift,1
2021,modern country rock,modern uplift,1
2021,modern uplift,modern uplift,1
2021,adult standards,adult standards,1
2021,adult standards,brill building pop,1
2021,adult standards,easy listening,1
2021,adult standards,lounge,1
2021,adult standards,nashville sound,1
2021,adult standards,rockabilly,1
2021,adult standards,vocal jazz,1
2021,brill building pop,brill building pop,1
2021,brill building pop,easy listening,1
2021,brill building pop,lounge,1
2021,brill building pop,nashville sound,1
2021,brill building pop,rockabilly,1
2021,brill building pop,vocal jazz,1
2021,easy listening,easy listening,1
2021,easy listening,lounge,1
2021,easy listening,nashville sound,1
2021,easy listening,rockabilly,1
2021,easy listening,vocal jazz,1
2021,lounge,lounge,1
2021,lounge,nashville sound,1
2021,lounge,rockabilly,1
2021,lounge,vocal jazz,1
2021,nashville sound,nashville sound,1
2021,nashville sound,rockabilly,1
2021,nashville sound,vocal jazz,1
2021,rockabilly,rockabilly,1
2021,rockabilly,vocal jazz,1
2021,vocal jazz,vocal jazz,1
2021,contemporary country,redneck,1
2021,country,redneck,1
2021,country pop,redneck,1
2021,country road,redneck,1
2021,modern country rock,redneck,1
2021,redneck,redneck,1
2022,pop,pop,21
2022,contemporary country,contemporary country,15
2022,rap,rap,13
2022,contemporary country,country road,12
2022,country road,country road,12
2022,dance pop,dance pop,11
2022,dance pop,pop,11
2022,post-teen pop,post-teen pop,10
2022,pop,post-teen pop,9
2022,pop rap,pop rap,9
2022,dance pop,post-teen pop,8
2022,pop rap,rap,8
2022,rap,trap music,8
2022,trap music,trap music,8
2022,contemporary country,country,8
2022,country,country,8
2022,country,country road,8
2022,contemporary country,modern country rock,7
2022,country road,modern country rock,7
2022,modern country rock,modern country rock,7
2022,pop,rap,6
2022,country,modern country rock,6
2022,hip hop,hip hop,5
2022,hip hop,pop rap,5
2022,hip hop,rap,5
2022,pop rap,trap music,5
2022,rap,southern hip hop,5
2022,southern hip hop,southern hip hop,5
2022,southern hip hop,trap music,5
2022,atl hip hop,atl hip hop,5
2022,atl hip hop,rap,5
2022,atl hip hop,trap music,5
2022,pop,pop rap,5
2022,pop,uk pop,4
2022,uk pop,uk pop,4
2022,pop rap,southern hip hop,4
2022,canadian pop,canadian pop,3
2022,hip hop,southern hip hop,3
2022,hip hop,trap music,3
2022,piano rock,piano rock,3
2022,reggaeton,reggaeton,3
2022,modern rock,modern rock,2
2022,dance pop,uk pop,2
2022,post-teen pop,uk pop,2
2022,canadian pop,pop,2
2022,rock,rock,2
2022,atl hip hop,pop,2
2022,atl hip hop,pop rap,2
2022,atl hip hop,southern hip hop,2
2022,hip hop,pop,2
2022,pop,trap music,2
2022,canadian pop,rap,2
2022,contemporary country,country pop,2
2022,country,country pop,2
2022,country pop,country pop,2
2022,country pop,country road,2
2022,country pop,modern country rock,2
2022,dance pop,pop rap,2
2022,dance pop,r&b,2
2022,pop,r&b,2
2022,r&b,r&b,2
2022,atl hip hop,atl trap,2
2022,atl trap,atl trap,2
2022,atl trap,rap,2
2022,atl trap,trap music,2
2022,gangster rap,gangster rap,2
2022,gangster rap,pop rap,2
2022,gangster rap,rap,2
2022,gangster rap,trap music,2
2022,adult standards,adult standards,2
2022,gauze pop,gauze pop,1
2022,gauze pop,indietronica,1
2022,gauze pop,modern rock,1
2022,gauze pop,shiver pop,1
2022,indietronica,indietronica,1
2022,indietronica,modern rock,1
2022,indietronica,shiver pop,1
2022,modern rock,shiver pop,1
2022,shiver pop,shiver pop,1
2022,canadian pop,dance pop,1
2022,canadian pop,post-teen pop,1
2022,british soul,british soul,1
2022,british soul,pop,1
2022,british soul,uk pop,1
2022,florida rap,florida rap,1
2022,florida rap,hip hop,1
2022,florida rap,miami hip hop,1
2022,florida rap,pop rap,1
2022,florida rap,rap,1
2022,florida rap,southern hip hop,1
2022,florida rap,trap music,1
2022,hip hop,miami hip hop,1
2022,miami hip hop,miami hip hop,1
2022,miami hip hop,pop rap,1
2022,miami hip hop,rap,1
2022,miami hip hop,southern hip hop,1
2022,miami hip hop,trap music,1
2022,glam rock,glam rock,1
2022,glam rock,mellow gold,1
2022,glam rock,piano rock,1
2022,glam rock,rock,1
2022,mellow gold,mellow gold,1
2022,mellow gold,piano rock,1
2022,mellow gold,rock,1
2022,piano rock,rock,1
2022,atl hip hop,hip hop,1
2022,pop,southern hip hop,1
2022,canadian hip hop,canadian hip hop,1
2022,canadian hip hop,canadian pop,1
2022,canadian hip hop,hip hop,1
2022,canadian hip hop,pop rap,1
2022,canadian hip hop,rap,1
2022,canadian hip hop,toronto rap,1
2022,canadian pop,hip hop,1
2022,canadian pop,pop rap,1
2022,canadian pop,toronto rap,1
2022,hip hop,toronto rap,1
2022,pop rap,toronto rap,1
2022,rap,toronto rap,1
2022,toronto rap,toronto rap,1
2022,country rap,country rap,1
2022,modern rock,rock,1
2022,contemporary country,deep talent show,1
2022,country road,deep talent show,1
2022,deep talent show,deep talent show,1
2022,reggaeton,trap latino,1
2022,trap latino,trap latino,1
2022,art pop,art pop,1
2022,art pop,art rock,1
2022,art pop,baroque pop,1
2022,art pop,dance rock,1
2022,art pop,lilith,1
2022,art pop,new wave,1
2022,art pop,new wave pop,1
2022,art pop,permanent wave,1
2022,art pop,piano rock,1
2022,art pop,singer-songwriter,1
2022,art rock,art rock,1
2022,art rock,baroque pop,1
2022,art rock,dance rock,1
2022,art rock,lilith,1
2022,art rock,new wave,1
2022,art rock,new wave pop,1
2022,art rock,permanent wave,1
2022,art rock,piano rock,1
2022,art rock,singer-songwriter,1
2022,baroque pop,baroque pop,1
2022,baroque pop,dance rock,1
2022,baroque pop,lilith,1
2022,baroque pop,new wave,1
2022,baroque pop,new wave pop,1
2022,baroque pop,permanent wave,1
2022,baroque pop,piano rock,1
2022,baroque pop,singer-songwriter,1
2022,dance rock,dance rock,1
2022,dance rock,lilith,1
2022,dance rock,new wave,1
2022,dance rock,new wave pop,1
2022,dance rock,permanent wave,1
2022,dance rock,piano rock,1
2022,dance rock,singer-songwriter,1
2022,lilith,lilith,1
2022,lilith,new wave,1
2022,lilith,new wave pop,1
2022,lilith,permanent wave,1
2022,lilith,piano rock,1
2022,lilith,singer-songwriter,1
2022,new wave,new wave,1
2022,new wave,new wave pop,1
2022,new wave,permanent wave,1
2022,new wave,piano rock,1
2022,new wave,singer-songwriter,1
2022,new wave pop,new wave pop,1
2022,new wave pop,permanent wave,1
2022,new wave pop,piano rock,1
2022,new wave pop,singer-songwriter,1
2022,permanent wave,permanent wave,1
2022,permanent wave,piano rock,1
2022,permanent wave,singer-songwriter,1
2022,piano rock,singer-songwriter,1
2022,singer-songwriter,singer-songwriter,1
2022,dfw rap,dfw rap,1
2022,dfw rap,pop,1
2022,dfw rap,rap,1
2022,canadian contemporary r&b,canadian contemporary r&b,1
2022,canadian contemporary r&b,canadian pop,1
2022,canadian contemporary r&b,pop,1
2022,canadian contemporary r&b,rap,1
2022,contemporary country,outlaw country,1
2022,contemporary country,red dirt,1
2022,contemporary country,texas country,1
2022,country road,outlaw country,1
2022,country road,red dirt,1
2022,country road,texas country,1
2022,modern country rock,outlaw country,1
2022,modern country rock,red dirt,1
2022,modern country rock,texas country,1
2022,outlaw country,outlaw country,1
2022,outlaw country,red dirt,1
2022,outlaw country,texas country,1
2022,red dirt,red dirt,1
2022,red dirt,texas country,1
2022,texas country,texas country,1
2022,dance pop,neo mellow,1
2022,dance pop,piano rock,1
2022,dance pop,pop rock,1
2022,neo mellow,neo mellow,1
2022,neo mellow,piano rock,1
2022,neo mellow,pop,1
2022,neo mellow,pop rap,1
2022,neo mellow,pop rock,1
2022,piano rock,pop,1
2022,piano rock,pop rap,1
2022,piano rock,pop rock,1
2022,pop,pop rock,1
2022,pop rap,pop rock,1
2022,pop rock,pop rock,1
2022,escape room,escape room,1
2022,atl hip hop,gangster rap,1
2022,atl trap,gangster rap,1
2022,atl trap,pop,1
2022,atl trap,pop rap,1
2022,gangster rap,pop,1
2022,alternative r&b,alternative r&b,1
2022,alternative r&b,viral pop,1
2022,viral pop,viral pop,1
2022,dance pop,hip pop,1
2022,dance pop,rap,1
2022,hip pop,hip pop,1
2022,hip pop,pop,1
2022,hip pop,pop rap,1
2022,hip pop,post-teen pop,1
2022,hip pop,rap,1
2022,pop rap,post-teen pop,1
2022,post-teen pop,rap,1
2022,latin viral pop,latin viral pop,1
2022,latin viral pop,pop,1
2022,latin viral pop,rap latina,1
2022,latin viral pop,reggaeton,1
2022,pop,rap latina,1
2022,pop,reggaeton,1
2022,rap latina,rap latina,1
2022,rap latina,reggaeton,1
2022,crunk,crunk,1
2022,crunk,dirty south rap,1
2022,crunk,gangster rap,1
2022,crunk,memphis hip hop,1
2022,crunk,pop rap,1
2022,crunk,rap,1
2022,crunk,southern hip hop,1
2022,crunk,trap music,1
2022,dirty south rap,dirty south rap,1
2022,dirty south rap,gangster rap,1
2022,dirty south rap,memphis hip hop,1
2022,dirty south rap,pop rap,1
2022,dirty south rap,rap,1
2022,dirty south rap,southern hip hop,1
2022,dirty south rap,trap music,1
2022,gangster rap,memphis hip hop,1
2022,gangster rap,southern hip hop,1
2022,memphis hip hop,memphis hip hop,1
2022,memphis hip hop,pop rap,1
2022,memphis hip hop,rap,1
2022,memphis hip hop,southern hip hop,1
2022,memphis hip hop,trap music,1
2022,afro dancehall,afro dancehall,1
2022,afro dancehall,afropop,1
2022,afro dancehall,azonto,1
2022,afro dancehall,nigerian hip hop,1
2022,afro dancehall,nigerian pop,1
2022,afropop,afropop,1
2022,afropop,azonto,1
2022,afropop,nigerian hip hop,1
2022,afropop,nigerian pop,1
2022,azonto,azonto,1
2022,azonto,nigerian hip hop,1
2022,azonto,nigerian pop,1
2022,nigerian hip hop,nigerian hip hop,1
2022,nigerian hip hop,nigerian pop,1
2022,nigerian pop,nigerian pop,1
2022,dance pop,urban contemporary,1
2022,pop,urban contemporary,1
2022,r&b,urban contemporary,1
2022,urban contemporary,urban contemporary,1
2022,dance pop,electropop,1
2022,electropop,electropop,1
2022,electropop,pop,1
2022,electropop,post-teen pop,1
2022,adult standards,brill building pop,1
2022,adult standards,easy listening,1
2022,adult standards,lounge,1
2022,adult standards,nashville sound,1
2022,adult standards,rockabilly,1
2022,adult standards,vocal jazz,1
2022,brill building pop,brill building pop,1
